Suburb,Address,Lattitude,Longtitude,Distance,Type,Rooms,Bedroom2,Bathroom,Landsize
Ascot Vale,2 The Parade,-37.7732,144.9206,5.9,h,2,2.0,1.0,170.0
Ascot Vale,78 The Parade,-37.7725,144.9146,5.9,h,3,3.0,1.0,487.0
Ascot Vale,11 Ascot St,-37.7825,144.9208,5.9,h,2,2.0,1.0,255.0
Ascot Vale,24/54 Epsom Rd,-37.7731,144.9074,5.9,u,2,2.0,1.0,0.0
Ascot Vale,2 Farncomb St,-37.781,144.9207,5.9,h,3,3.0,1.0,431.0
Ascot Vale,26 Newsom St,-37.7746,144.9031,5.9,h,3,3.0,2.0,440.0
Ascot Vale,8 Pentland St,-37.7737,144.904,5.9,h,3,3.0,2.0,532.0
Ascot Vale,8/129 The Parade,-37.7723,144.9094,5.9,u,1,1.0,1.0,0.0
Ascot Vale,52 Monash St,-37.7821,144.9055,5.9,h,3,3.0,2.0,495.0
Ascot Vale,58 Fenton St,-37.775,144.93200000000004,5.9,h,4,3.0,2.0,683.0
Ascot Vale,70 Munro St,-37.7753,144.9116,5.9,h,3,3.0,1.0,263.0
Ascot Vale,125 Epsom Rd,-37.7791,144.9136,5.9,h,4,4.0,2.0,559.0
Ascot Vale,33 Hockey La,-37.7759,144.9338,5.9,h,3,3.0,2.0,308.0
Ascot Vale,3/28 Ormond Rd,-37.773,144.9303,5.9,u,2,2.0,1.0,0.0
Ascot Vale,7 Angler Pde,-37.782,144.903,5.9,h,4,4.0,3.0,562.0
Ascot Vale,26 Ayr St,-37.78,144.9295,5.9,h,6,4.0,2.0,461.0
Ascot Vale,2/127 Epsom Rd,-37.7791,144.914,5.9,u,2,2.0,1.0,301.0
Ascot Vale,57 The Parade,-37.7727,144.9136,5.9,h,3,3.0,3.0,491.0
Ascot Vale,62 Mirams St,-37.7765,144.9114,5.9,h,3,3.0,1.0,242.0
Ascot Vale,67 Hurtle St,-37.7742,144.906,5.9,h,3,3.0,2.0,617.0
Ascot Vale,95 Walter St,-37.7757,144.9088,5.9,h,4,4.0,2.0,597.0
Ascot Vale,15 Bayview Tce,-37.7734,144.9191,5.9,h,2,2.0,1.0,387.0
Ascot Vale,57 Monash St,-37.7828,144.9049,5.9,h,3,3.0,1.0,575.0
Ascot Vale,54 South St,-37.7778,144.9261,5.9,h,5,5.0,2.0,521.0
Ascot Vale,3/8 Walter St,-37.7713,144.9038,5.9,t,2,2.0,2.0,146.0
Ascot Vale,2/225 Maribyrnong Rd,-37.7712,144.9088,5.9,t,2,2.0,2.0,113.0
Ascot Vale,12/9 Milton St,-37.7733,144.9219,5.9,u,2,2.0,1.0,0.0
Ascot Vale,107/8 Burrowes St,-37.7786,144.9141,5.9,u,2,2.0,2.0,0.0
Ascot Vale,21A Geddes St,-37.7779,144.9133,5.9,h,3,3.0,1.0,506.0
Ascot Vale,1/20 Newsom St,-37.7744,144.9035,5.9,t,3,3.0,2.0,318.0
Ascot Vale,4/27 Roseberry St,-37.7749,144.9137,5.9,u,2,2.0,1.0,0.0
Ascot Vale,126 The Parade,-37.7722,144.9117,5.9,h,2,2.0,1.0,325.0
Ascot Vale,43 Bloomfield Rd,-37.7766,144.9187,5.9,h,4,4.0,2.0,418.0
Ascot Vale,6/17 Geddes St,-37.7779,144.9137,5.9,u,2,2.0,1.0,0.0
Ascot Vale,1/60 The Parade,-37.7728,144.9169,5.9,u,2,2.0,1.0,0.0
Ascot Vale,45 Bloomfield Rd,-37.7766,144.9185,5.9,h,3,3.0,1.0,414.0
Ascot Vale,21 Middle St,-37.7774,144.928,5.9,h,3,3.0,2.0,272.0
Ascot Vale,78 Francis St,-37.777,144.9176,5.9,h,3,3.0,1.0,296.0
Ascot Vale,25 Geddes St,-37.7778,144.9131,5.9,h,4,4.0,2.0,298.0
Ascot Vale,106/246 Union Rd,-37.7722,144.9163,5.9,u,3,3.0,2.0,0.0
Ascot Vale,18/54 Epsom Rd,-37.7731,144.9074,5.9,u,2,2.0,1.0,1957.0
Ascot Vale,15 Mirams St,-37.7769,144.9138,5.9,h,4,4.0,1.0,552.0
Ascot Vale,44 Walter St,-37.7727,144.9055,5.9,h,3,3.0,2.0,416.0
Ascot Vale,25 Dalgety Dr,-37.7778,144.9061,5.9,h,3,3.0,2.0,285.0
Ascot Vale,7 Dalgety Dr,-37.7778,144.9042,5.9,h,3,3.0,2.0,314.0
Ascot Vale,37 Epsom Rd,-37.7728,144.9076,5.9,h,3,3.0,1.0,536.0
Ascot Vale,6 Waller Ct,-37.7816,144.9217,5.9,h,3,3.0,2.0,576.0
Ascot Vale,17 Ascot St,-37.7825,144.9206,5.9,h,2,2.0,1.0,252.0
Ascot Vale,73 Kent St,-37.7807,144.9285,5.9,h,2,2.0,1.0,124.0
Ascot Vale,9/129 The Parade,-37.7723,144.9094,5.9,u,3,3.0,1.0,0.0
Ascot Vale,1 East St,-37.7766,144.9277,5.9,t,3,3.0,2.0,200.0
Ascot Vale,32 Geddes St,-37.7775,144.91299999999995,5.9,h,4,4.0,2.0,349.0
Ascot Vale,30 Mirams St,-37.7765,144.9132,5.9,h,4,4.0,1.0,664.0
Ascot Vale,43 Mirams St,-37.7767,144.9125,5.9,h,3,3.0,1.0,555.0
Ascot Vale,45 Mirams St,-37.7767,144.9124,5.9,h,3,3.0,2.0,459.0
Ascot Vale,1 Bloomfield Rd,-37.7768,144.9223,5.9,h,3,2.0,1.0,278.0
Ascot Vale,26 Milton St,-37.7738,144.9215,5.9,h,3,3.0,2.0,254.0
Ascot Vale,10 Ayr St,-37.7792,144.9297,5.9,h,3,3.0,1.0,216.0
Ascot Vale,58 Bloomfield Rd,-37.7762,144.9174,5.9,h,3,3.0,1.0,452.0
Ascot Vale,1/91 Epsom Rd,-37.7772,144.9118,5.9,u,2,2.0,1.0,194.0
Ascot Vale,5 Doncaster St,-37.7774,144.9104,5.9,h,4,4.0,2.0,598.0
Ascot Vale,6 McCully St,-37.7756,144.921,5.9,h,3,2.0,1.0,194.0
Ascot Vale,75 Munro St,-37.7756,144.9105,5.9,h,2,2.0,1.0,407.0
Ashburton,61 Dent St,-37.8669,145.0767,11.0,h,4,4.0,3.0,753.0
Ashburton,69 Albion Rd,-37.8673,145.0688,11.0,h,3,3.0,2.0,599.0
Ashburton,1/17 Ashburn Gr,-37.8655,145.0807,11.0,t,3,3.0,2.0,203.0
Ashburton,3/39 Solway St,-37.874,145.0714,11.0,t,3,3.0,3.0,310.0
Ashburton,101/218 High St,-37.8636,145.0794,11.0,u,2,2.0,1.0,710.0
Ashburton,51 Victory Bvd,-37.869,145.0822,11.0,h,2,2.0,1.0,679.0
Ashburton,3 Dunlop St,-37.8666,145.0676,11.0,h,3,3.0,2.0,731.0
Ashburton,16a Nicholas St,-37.8699,145.0778,11.0,h,3,3.0,3.0,276.0
Ashburton,5 Nicholas St,-37.8685,145.0786,11.0,h,3,3.0,1.0,583.0
Ashburton,115 Ashburn Gr,-37.8729,145.0788,11.0,h,8,9.0,7.0,1472.0
Ashburton,33 Eleanor St,-37.8612,145.0858,11.0,h,4,4.0,2.0,681.0
Ashburton,1/1 Nairn St,-37.8675,145.0668,11.0,h,3,3.0,2.0,516.0
Ashburton,9 Gona Ct,-37.8695,145.084,11.0,h,3,3.0,1.0,806.0
Ashburton,45 Yuile St,-37.8599,145.0815,11.0,h,3,3.0,1.0,780.0
Ashburton,47 Yuile St,-37.86,145.0817,11.0,h,4,4.0,2.0,780.0
Ashburton,6a Glen Rd,-37.8742,145.07,11.0,h,3,3.0,2.0,351.0
Ashburton,18 Glen Rd,-37.8737,145.0695,11.0,h,3,3.0,2.0,702.0
Ashburton,95 Nicholas St,-37.8745,145.0738,11.0,h,2,2.0,1.0,704.0
Ashburton,29A Yuile St,-37.8598,145.0796,11.0,h,5,5.0,5.0,755.0
Ashburton,3/75 Victory Bvd,-37.8709,145.0857,11.0,t,3,3.0,1.0,227.0
Ashburton,2/17 Ashburn Gr,-37.8655,145.0808,11.0,t,3,3.0,2.0,153.0
Ashburton,4 Baker Pde,-37.8605,145.0833,11.0,h,3,3.0,1.0,545.0
Ashburton,15 Comas Gr,-37.8714,145.07299999999995,11.0,h,5,6.0,4.0,1075.0
Ashburton,3 Mustang Ct,-37.8653,145.0897,11.0,h,3,3.0,2.0,710.0
Ashburton,63 Dent St,-37.8669,145.077,11.0,h,4,4.0,2.0,749.0
Ashburton,4 Vears Rd,-37.8619,145.0879,11.0,h,3,3.0,2.0,724.0
Ashburton,14 Lucerne St,-37.8703,145.0774,11.0,h,3,3.0,1.0,605.0
Ashburton,5 Pitt St,-37.872,145.0692,11.0,h,2,2.0,1.0,687.0
Ashburton,1/65 Ashburn Gr,-37.8693,145.08,11.0,t,4,4.0,2.0,321.0
Ashburton,12 Meaden St,-37.8679,145.0781,11.0,h,3,3.0,1.0,583.0
Ashburton,48 Nicholas St,-37.8724,145.0758,11.0,h,5,5.0,3.0,700.0
Ashburton,5 Taylor St,-37.8711,145.0746,11.0,h,4,4.0,2.0,696.0
Ashburton,1/7 Y St,-37.8624,145.0798,11.0,t,3,3.0,2.0,295.0
Ashburton,33 Highgate Gr,-37.8664,145.0772,11.0,h,4,4.0,2.0,514.0
Ashburton,9 Pitt St,-37.8715,145.0688,11.0,h,4,4.0,2.0,844.0
Ashburton,9 Ward St,-37.8645,145.0797,11.0,h,3,3.0,1.0,637.0
Ashburton,159 Ashburn Gr,-37.8752,145.0754,11.0,h,3,3.0,1.0,1063.0
Ashburton,19 Poulter St,-37.8636,145.0903,11.0,h,3,3.0,1.0,697.0
Ashwood,18 Teck St,-37.8693,145.1082,12.2,h,2,2.0,1.0,583.0
Ashwood,28 Raymond St,-37.867,145.1092,12.2,h,3,3.0,1.0,842.0
Ashwood,31a Douglas St,-37.8639,145.0968,12.2,u,3,3.0,2.0,467.0
Ashwood,1/53 Winbirra Pde,-37.8716,145.0999,12.2,h,4,4.0,3.0,372.0
Ashwood,18 Montrose St,-37.8694,145.0944,12.2,h,2,2.0,1.0,695.0
Ashwood,4 Scenic Dr,-37.8647,145.1023,12.2,h,4,2.0,2.0,621.0
Ashwood,8 Rocklands Rd,-37.8642,145.1109,12.2,h,3,3.0,1.0,723.0
Ashwood,1/7 Farmer St,-37.8662,145.109,12.2,t,2,2.0,1.0,367.0
Ashwood,1/136 High Street Rd,-37.8675,145.106,12.2,h,3,3.0,2.0,400.0
Ashwood,10 Maroondah Rd,-37.8651,145.1109,12.2,h,4,4.0,2.0,724.0
Ashwood,4 Peppermint Ct,-37.8661,145.1013,12.2,h,4,4.0,2.0,526.0
Ashwood,35 Douglas St,-37.864,145.0972,12.2,h,3,3.0,1.0,792.0
Ashwood,95 Huntingdale Rd,-37.8621,145.1126,12.2,h,4,3.0,2.0,803.0
Ashwood,8 Maroondah Rd,-37.8651,145.1107,12.2,h,4,4.0,3.0,724.0
Ashwood,1/7 Murra Ct,-37.8711,145.1017,12.2,u,2,2.0,1.0,216.0
Ashwood,58 Ashwood Dr,-37.8621,145.1021,12.2,h,3,3.0,2.0,782.0
Ashwood,3 Harold St,-37.8655,145.096,12.2,h,4,4.0,2.0,593.0
Ashwood,9 Katta Ct,-37.8707,145.1036,12.2,h,3,2.0,1.0,772.0
Ashwood,16 Scenic Dr,-37.8637,145.1024,12.2,h,5,5.0,3.0,585.0
Ashwood,4/36 Queens Pde,-37.8696,145.0962,12.2,u,2,2.0,1.0,153.0
Ashwood,4/24 Mulgrave St,-37.8702,145.1042,12.2,u,2,2.0,1.0,72.0
Ashwood,147 Huntingdale Rd,-37.8671,145.1117,12.2,h,3,3.0,1.0,557.0
Ashwood,17 Parkhill Dr,-37.8629,145.1097,12.2,h,4,4.0,2.0,766.0
Ashwood,2/6 Murra Ct,-37.8709,145.102,12.2,u,2,2.0,1.0,192.0
Ashwood,12 Leonard St,-37.8669,145.1106,12.2,h,4,4.0,2.0,727.0
Ashwood,4 Teck St,-37.8683,145.1082,12.2,h,2,2.0,1.0,586.0
Ashwood,14 Ashwood Dr,-37.858,145.1038,12.2,h,3,3.0,1.0,760.0
Ashwood,1/2 Condah Ct,-37.87,145.1103,12.2,h,3,3.0,2.0,320.0
Ashwood,1/16 Raymond St,-37.8655,145.1096,12.2,t,3,3.0,2.0,256.0
Ashwood,4 Newbury Ct,-37.8614,145.1098,12.2,h,3,3.0,2.0,839.0
Ashwood,2/53 Salisbury Rd,-37.8723,145.1089,12.2,t,3,2.0,1.0,212.0
Avondale Heights,8 Norma Ct,-37.7677,144.8674,10.5,h,3,3.0,1.0,593.0
Avondale Heights,9 Rogerson St,-37.7634,144.8611,10.5,h,3,3.0,1.0,0.0
Avondale Heights,157 Canning St,-37.77,144.8572,10.5,t,3,3.0,3.0,557.0
Avondale Heights,105 Canning St,-37.7706,144.8629,10.5,h,3,3.0,1.0,542.0
Avondale Heights,36 Wood St,-37.7676,144.859,10.5,h,4,4.0,2.0,350.0
Avondale Heights,2 Arbor Tce,-37.7654,144.8655,10.5,h,4,3.0,2.0,569.0
Avondale Heights,3 Karen Ct,-37.7593,144.871,10.5,h,3,3.0,2.0,671.0
Avondale Heights,6 Lovett Dr,-37.7545,144.8736,10.5,h,4,4.0,5.0,673.0
Avondale Heights,12 Skewes St,-37.7605,144.8581,10.5,h,3,2.0,1.0,571.0
Avondale Heights,68 Thompson St,-37.7591,144.8542,10.5,h,3,3.0,1.0,570.0
Avondale Heights,14 Lovett Dr,-37.7537,144.8729,10.5,h,4,4.0,3.0,789.0
Avondale Heights,31 Duke St,-37.7721,144.8576,10.5,h,3,3.0,1.0,529.0
Avondale Heights,97 Military Rd,-37.7632,144.8622,10.5,h,3,3.0,1.0,550.0
Avondale Heights,21 River Dr,-37.7519,144.8534,10.5,t,3,3.0,2.0,339.0
Avondale Heights,3 Clive Ct,-37.7524,144.8714,10.5,h,4,4.0,3.0,761.0
Avondale Heights,22 Warrick Ct,-37.7532,144.8766,10.5,h,4,4.0,3.0,1801.0
Avondale Heights,2/6 Nelson Ct,-37.7623,144.8613,10.5,t,2,2.0,1.0,136.0
Avondale Heights,7 Monmouth St,-37.7627,144.857,10.5,h,3,3.0,1.0,574.0
Avondale Heights,15 River Dr,-37.752,144.85399999999996,10.5,h,3,3.0,1.0,606.0
Avondale Heights,16a Arbor Tce,-37.7644,144.8657,10.5,u,3,3.0,2.0,289.0
Avondale Heights,40a Herbert St,-37.7664,144.8583,10.5,h,3,3.0,1.0,177.0
Avondale Heights,185 Military Rd,-37.758,144.86,10.5,h,3,3.0,1.0,649.0
Avondale Heights,33 Wood St,-37.7681,144.8592,10.5,h,3,3.0,1.0,704.0
Avondale Heights,14 Herbert St,-37.7686,144.8576,10.5,h,3,3.0,1.0,322.0
Avondale Heights,2/10 Military Rd,-37.7697,144.8657,10.5,u,2,2.0,1.0,263.0
Avondale Heights,9 Willow Dr,-37.7522,144.8518,10.5,h,3,3.0,1.0,766.0
Avondale Heights,8 Westminster Dr,-37.7639,144.8615,10.5,h,5,5.0,2.0,574.0
Avondale Heights,8 Herbert St,-37.7691,144.8575,10.5,h,3,3.0,1.0,581.0
Avondale Heights,2 Hillman Ct,-37.7609,144.8639,10.5,h,4,4.0,3.0,873.0
Avondale Heights,20 Westminster Dr,-37.7642,144.8603,10.5,h,3,3.0,1.0,586.0
Avondale Heights,8 Moffat St,-37.771,144.8586,10.5,h,3,3.0,1.0,588.0
Avondale Heights,1/24 Bordeaux St,-37.756,144.8641,10.5,h,2,2.0,1.0,220.0
Avondale Heights,72 Military Rd,-37.7649,144.8633,10.5,h,4,4.0,2.0,554.0
Avondale Heights,1/5 South Tce,-37.7507,144.8576,10.5,u,3,3.0,1.0,260.0
Avondale Heights,1/4 Weyburn Pl,-37.7592,144.8681,10.5,t,2,2.0,1.0,158.0
Avondale Heights,19 Clarendon St,-37.766,144.8596,10.5,h,3,3.0,2.0,705.0
Avondale Heights,2 Drake Ct,-37.765,144.8578,10.5,h,3,3.0,1.0,812.0
Avondale Heights,11 South Tce,-37.751,144.8571,10.5,h,3,3.0,2.0,585.0
Avondale Heights,61 Doyle St,-37.7568,144.8572,10.5,h,3,3.0,1.0,597.0
Avondale Heights,109 North Rd,-37.7573,144.8534,10.5,h,4,4.0,2.0,589.0
Avondale Heights,2/4 Carmyle Ct,-37.7608,144.863,10.5,u,2,2.0,1.0,0.0
Avondale Heights,10 Intervale Dr,-37.7513,144.859,10.5,h,4,4.0,2.0,570.0
Avondale Heights,328 Milleara Rd,-37.7563,144.8601,10.5,h,4,4.0,1.0,569.0
Avondale Heights,10 Skewes St,-37.7607,144.8581,10.5,h,3,3.0,2.0,593.0
Avondale Heights,62 Skewes St,-37.757,144.8566,10.5,h,4,4.0,2.0,585.0
Avondale Heights,49 Rogerson St,-37.7644,144.8575,10.5,h,3,3.0,1.0,549.0
Avondale Heights,43 Skewes St,-37.7584,144.8568,10.5,h,3,4.0,2.0,582.0
Avondale Heights,63 Doyle St,-37.7567,144.8572,10.5,h,3,3.0,1.0,590.0
Avondale Heights,235 Military Rd,-37.7546,144.8585,10.5,h,3,3.0,2.0,638.0
Avondale Heights,57 North Rd,-37.7546,144.857,10.5,h,3,3.0,1.0,607.0
Balaclava,18 Linton St,-37.8668,144.9928,6.6,h,4,3.0,2.0,244.0
Balaclava,7/72 Grosvenor St,-37.8731,144.9958,6.6,u,2,2.0,1.0,0.0
Balaclava,3/88 Grosvenor St,-37.8733,144.997,6.6,u,1,1.0,1.0,0.0
Balaclava,1/34 Gourlay St,-37.8723,144.9961,6.6,t,2,2.0,1.0,114.0
Balaclava,4/9 Gourlay St,-37.8725,144.9952,6.6,u,2,2.0,1.0,0.0
Balaclava,1/22 Sycamore Gr,-37.8742,144.9972,6.6,u,2,2.0,1.0,0.0
Balaclava,6/23 Gourlay St,-37.8726,144.9962,6.6,u,2,2.0,1.0,0.0
Balaclava,6 Blenheim St,-37.8663,144.9948,6.6,h,3,3.0,1.0,178.0
Balaclava,3/20 Orange Gr,-37.8678,144.9966,6.6,u,2,2.0,1.0,0.0
Balaclava,2/360 Carlisle St,-37.8691,144.9974,6.6,u,2,2.0,1.0,0.0
Balaclava,2/19 Camden St,-37.8667,144.9917,6.6,u,2,2.0,1.0,0.0
Balaclava,1/17 Albion St,-37.874,144.9933,6.6,h,2,2.0,1.0,159.0
Balaclava,10 Grosvenor St,-37.872,144.9909,6.6,h,3,3.0,2.0,339.0
Balaclava,3/33 Gourlay St,-37.8727,144.9969,6.6,u,2,2.0,1.0,483.0
Balaclava,41 Marlborough St,-37.8696,144.9925,6.6,h,3,3.0,1.0,157.0
Balaclava,15/36 Brighton Rd,-37.87300000000001,144.9907,6.6,u,1,1.0,1.0,0.0
Balaclava,5/11 Albion St,-37.8739,144.9929,6.6,u,2,2.0,0.0,0.0
Balwyn,166 Gordon St,-37.8094,145.0807,9.7,h,2,2.0,1.0,659.0
Balwyn,36 Narrak Rd,-37.811,145.0958,9.7,h,4,4.0,2.0,715.0
Balwyn,2/16 Westminster St,-37.8128,145.0975,9.7,t,2,2.0,1.0,208.0
Balwyn,2/74 Balwyn Rd,-37.8161,145.0812,9.7,u,3,3.0,2.0,206.0
Balwyn,112 Belmore Rd,-37.8028,145.0768,9.7,h,5,5.0,3.0,715.0
Balwyn,27 Bevan St,-37.8147,145.0748,9.7,h,4,4.0,2.0,744.0
Balwyn,129 Gordon St,-37.8085,145.0764,9.7,h,3,3.0,3.0,651.0
Balwyn,4 Melba Ct,-37.8071,145.0908,9.7,h,5,5.0,5.0,651.0
Balwyn,5/14 Parring Rd,-37.8124,145.0916,9.7,u,2,2.0,1.0,122.0
Balwyn,349 Union Rd,-37.8051,145.1016,9.7,h,6,6.0,4.0,2051.0
Balwyn,3/10 Westminster St,-37.8134,145.0972,9.7,h,2,2.0,2.0,0.0
Balwyn,22 Yongala St,-37.8061,145.0801,9.7,h,5,5.0,3.0,600.0
Balwyn,3/30 Cremorne St,-37.8092,145.0778,9.7,u,2,2.0,1.0,206.0
Balwyn,9/5 Boston Rd,-37.8162,145.0771,9.7,h,3,3.0,2.0,175.0
Balwyn,17 Gordon St,-37.807,145.0635,9.7,h,3,3.0,2.0,853.0
Balwyn,40 Metung St,-37.8048,145.0708,9.7,h,5,5.0,3.0,678.0
Balwyn,4/30 Weir St,-37.8152,145.0843,9.7,u,2,2.0,1.0,0.0
Balwyn,1/37 Yongala St,-37.8056,145.0788,9.7,h,3,3.0,2.0,308.0
Balwyn,142 Balwyn Rd,-37.8074,145.0826,9.7,h,2,3.0,1.0,1015.0
Balwyn,9/11 Parring Rd,-37.8125,145.0901,9.7,u,2,3.0,1.0,209.0
Balwyn,4/3 King St,-37.8065,145.065,9.7,h,3,3.0,1.0,188.0
Balwyn,27 Nungerner St,-37.8055,145.0699,9.7,h,4,4.0,2.0,664.0
Balwyn,3/18 Weir St,-37.8162,145.0841,9.7,h,2,2.0,1.0,0.0
Balwyn,3 Westminster St,-37.814,145.0966,9.7,h,3,3.0,2.0,699.0
Balwyn,13 Naroo St,-37.8032,145.0693,9.7,h,4,3.0,2.0,577.0
Balwyn,101/201 Whitehorse Rd,-37.8116,145.0724,9.7,u,2,2.0,1.0,0.0
Balwyn,1/252 Union Rd,-37.8144,145.0993,9.7,u,2,2.0,1.0,0.0
Balwyn,9/204 Whitehorse Rd,-37.8125,145.0775,9.7,h,1,1.0,1.0,740.0
Balwyn,1/18 Belmore Rd,-37.8013,145.0652,9.7,h,3,3.0,1.0,281.0
Balwyn,316 Belmore Rd,-37.8044,145.1006,9.7,h,4,4.0,3.0,453.0
Balwyn,11/22 Brenbeal St,-37.8112,145.0881,9.7,t,2,2.0,1.0,121.0
Balwyn,18 Fitzgerald St,-37.8088,145.0991,9.7,h,4,4.0,3.0,1148.0
Balwyn,3/3 Iramoo St,-37.8125,145.0849,9.7,t,3,3.0,2.0,219.0
Balwyn,18 Metung St,-37.8063,145.0705,9.7,h,5,5.0,3.0,678.0
Balwyn,25 Percy St,-37.8096,145.0735,9.7,h,5,5.0,3.0,642.0
Balwyn,2/8 Evelina St,-37.8042,145.1042,9.7,t,4,4.0,3.0,241.0
Balwyn,5 Millah Rd,-37.8157,145.0795,9.7,h,4,4.0,2.0,935.0
Balwyn,6/10 Brenbeal St,-37.8122,145.0879,9.7,u,2,2.0,1.0,115.0
Balwyn,4/4 Raynes St,-37.8061,145.0878,9.7,t,2,2.0,1.0,104.0
Balwyn,1 Weston St,-37.8117,145.0775,9.7,h,3,3.0,1.0,671.0
Balwyn,38 Frederick St,-37.8068,145.0786,9.7,h,4,4.0,3.0,674.0
Balwyn,7 Power St,-37.8116,145.0789,9.7,h,5,5.0,2.0,611.0
Balwyn,6/29 Weir St,-37.8152,145.0839,9.7,u,2,2.0,1.0,0.0
Balwyn,150 Balwyn Rd,-37.8068,145.0827,9.7,h,4,3.0,1.0,832.0
Balwyn,3/94 Balwyn Rd,-37.8123,145.0821,9.7,u,2,2.0,1.0,231.0
Balwyn,1/7 Boston Rd,-37.8161,145.0772,9.7,h,3,3.0,2.0,380.0
Balwyn,1/32 Yerrin St,-37.8106,145.0848,9.7,t,3,3.0,2.0,306.0
Balwyn,53 Metung St,-37.8036,145.0715,9.7,h,3,3.0,1.0,651.0
Balwyn,87 Yerrin St,-37.8044,145.0853,9.7,h,3,3.0,1.0,697.0
Balwyn,5/95 Balwyn Rd,-37.8134,145.08100000000005,9.7,u,2,2.0,1.0,87.0
Balwyn,2 Birtles Ct,-37.8025,145.0665,9.7,h,5,5.0,5.0,671.0
Balwyn,49 Metung St,-37.8039,145.0714,9.7,h,5,5.0,6.0,739.0
Balwyn,29 Bevan St,-37.8149,145.0747,9.7,h,4,4.0,2.0,752.0
Balwyn,2/30 Kalimna St,-37.8092,145.0789,9.7,u,2,2.0,1.0,213.0
Balwyn,1 Knutsford St,-37.815,145.076,9.7,h,4,4.0,3.0,596.0
Balwyn,262 Union Rd,-37.8135,145.0995,9.7,h,4,4.0,3.0,1007.0
Balwyn,25 Kalimna St,-37.8095,145.0782,9.7,h,5,4.0,3.0,674.0
Balwyn,7 Naroo St,-37.8027,145.0694,9.7,h,4,4.0,2.0,583.0
Balwyn,27 Metung St,-37.8056,145.071,9.7,h,4,4.0,2.0,685.0
Balwyn,4/35 Weir St,-37.8147,145.084,9.7,u,2,2.0,1.0,0.0
Balwyn,34 Nott St,-37.8054,145.0771,9.7,h,4,4.0,2.0,842.0
Balwyn,275 Union Rd,-37.8131,145.1,9.7,h,5,5.0,3.0,1468.0
Balwyn,3/14 Weir St,-37.8164,145.0846,9.7,t,3,3.0,2.0,190.0
Balwyn,26 Wills St,-37.8039,145.0631,9.7,h,4,3.0,1.0,739.0
Balwyn,165 Balwyn Rd,-37.8057,145.0825,9.7,h,4,4.0,2.0,665.0
Balwyn,17 Knutsford St,-37.8161,145.0748,9.7,h,3,3.0,2.0,706.0
Balwyn,47 Naroo St,-37.8056,145.0688,9.7,h,3,3.0,2.0,613.0
Balwyn,8 Raynes St,-37.8058,145.0882,9.7,h,5,5.0,4.0,1437.0
Balwyn,1/74 Balwyn Rd,-37.8161,145.0809,9.7,t,3,3.0,2.0,259.0
Balwyn,2 Pembroke Rd,-37.8167,145.0797,9.7,h,3,4.0,2.0,650.0
Balwyn,12 Wills St,-37.8058,145.0627,9.7,h,5,4.0,2.0,981.0
Balwyn,23 Wills St,-37.8037,145.0636,9.7,h,3,2.0,1.0,844.0
Balwyn,3/12 Brenbeal St,-37.812,145.0876,9.7,u,2,2.0,1.0,130.0
Balwyn,29 Sevenoaks St,-37.8049,145.0748,9.7,h,5,5.0,7.0,0.0
Balwyn,321a Union Rd,-37.8075,145.1011,9.7,h,3,3.0,2.0,404.0
Balwyn,46 Yongala St,-37.8058,145.0781,9.7,h,3,3.0,1.0,607.0
Balwyn,33 Power St,-37.8099,145.0792,9.7,h,4,3.0,1.0,672.0
Balwyn,5 Shrimpton Ct,-37.8092,145.1016,9.7,h,2,2.0,0.0,1611.0
Balwyn North,3/41 Clifton St,-37.7966,145.1021,9.2,t,3,3.0,2.0,260.0
Balwyn North,153 Doncaster Rd,-37.7939,145.0789,9.2,h,3,3.0,2.0,778.0
Balwyn North,19 Jacka St,-37.8014,145.0892,9.2,h,4,4.0,4.0,1135.0
Balwyn North,32 Jaserfold St,-37.7912,145.085,9.2,h,2,2.0,1.0,253.0
Balwyn North,30 Abbott St,-37.7923,145.1029,9.2,h,7,7.0,2.0,942.0
Balwyn North,25 Bolinda Rd,-37.7917,145.0868,9.2,h,4,4.0,2.0,647.0
Balwyn North,3 Dumblane St,-37.7907,145.0907,9.2,h,5,5.0,4.0,760.0
Balwyn North,30 Hood St,-37.7988,145.0726,9.2,h,4,4.0,2.0,642.0
Balwyn North,36 Kenny St,-37.8002,145.0949,9.2,h,3,3.0,1.0,888.0
Balwyn North,13 Riverview Rd,-37.7906,145.0788,9.2,h,4,4.0,2.0,750.0
Balwyn North,43 Sweyn St,-37.7947,145.1035,9.2,h,3,3.0,2.0,347.0
Balwyn North,3 Highbury St,-37.7938,145.0732,9.2,h,3,3.0,1.0,772.0
Balwyn North,14 Kawarren St,-37.7856,145.0918,9.2,h,4,4.0,2.0,673.0
Balwyn North,88 Longview Rd,-37.7862,145.0781,9.2,h,3,3.0,1.0,665.0
Balwyn North,113 Maud St,-37.7959,145.0787,9.2,h,4,4.0,2.0,772.0
Balwyn North,6 Stuart Ct,-37.7944,145.1028,9.2,h,4,4.0,2.0,736.0
Balwyn North,61 Sutton St,-37.7954,145.0838,9.2,h,4,4.0,1.0,847.0
Balwyn North,38 Nevada St,-37.7863,145.0905,9.2,h,4,4.0,2.0,546.0
Balwyn North,325 Belmore Rd,-37.804,145.0951,9.2,h,5,3.0,4.0,886.0
